constructor,driver,year,date,quali_pos,status_id,position,dob,driver_nationality,constructor_nationality,GP_name,country,age_at_gp_in_days,driver_home,constructor_home,driver_dnf,constructor_dnf,driver_confidence,constructor_reliability,active_driver,active_constructor
Alfa Romeo,Pascal Wehrlein,2017,28-05-2017,18,4,19,18-10-1994,Ger,Swi,Monaco Grand Prix,Mon,8258,0,0,1,0,0.8461538461538461,0.42713567839195976,0,1
Renault,Nico Hülkenberg,2017,28-05-2017,10,6,12,19-08-1987,Ger,Fre,Monaco Grand Prix,Mon,10875,0,0,0,1,0.898876404494382,0.5301507537688442,0,1
Mercedes,Lewis Hamilton,2017,11-06-2017,1,1,1,07-01-1985,Bri,Ger,Canadian Grand Prix,Can,11843,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Mercedes,Valtteri Bottas,2017,11-06-2017,3,1,3,28-08-1989,Fin,Ger,Canadian Grand Prix,Can,10149,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
Red Bull,Daniel Ricciardo,2017,11-06-2017,6,1,6,01-07-1989,Aus,Aus,Canadian Grand Prix,Can,10207,0,0,0,0,0.9421965317919075,0.825,1,1
Ferrari,Sebastian Vettel,2017,11-06-2017,2,1,2,03-07-1987,Ger,Ita,Canadian Grand Prix,Can,10936,0,0,0,0,0.955,0.8980099502487562,1,1
Racing Point,Sergio Pérez,2017,11-06-2017,8,1,8,26-01-1990,Mex,Ind,Canadian Grand Prix,Can,9998,0,0,0,0,0.9333333333333333,0.6084788029925188,1,1
Racing Point,Esteban Ocon,2017,11-06-2017,9,1,9,17-09-1996,Fre,Ind,Canadian Grand Prix,Can,7572,0,0,0,0,0.9230769230769231,0.6084788029925188,1,1
Ferrari,Kimi Räikkönen,2017,11-06-2017,4,1,4,17-10-1979,Fin,Ita,Canadian Grand Prix,Can,13752,0,0,0,0,0.9440993788819876,0.8980099502487562,1,1
Renault,Nico Hülkenberg,2017,11-06-2017,10,1,10,19-08-1987,Ger,Fre,Canadian Grand Prix,Can,10889,0,0,0,0,0.898876404494382,0.5301507537688442,0,1
Williams,Lance Stroll,2017,11-06-2017,17,11,17,29-10-1998,Can,Bri,Canadian Grand Prix,Can,6800,1,0,0,1,0.9230769230769231,0.4962593516209476,1,1
Haas F1 Team,Romain Grosjean,2017,11-06-2017,14,11,14,17-04-1986,Fre,Ame,Canadian Grand Prix,Can,11378,0,0,0,1,0.8518518518518519,0.34302325581395354,1,1
Renault,Jolyon Palmer,2017,11-06-2017,15,11,15,20-01-1991,Bri,Fre,Canadian Grand Prix,Can,9639,0,0,0,1,0.8571428571428572,0.5301507537688442,0,1
Haas F1 Team,Kevin Magnussen,2017,11-06-2017,18,11,18,05-10-1992,Dan,Ame,Canadian Grand Prix,Can,9015,0,0,0,1,0.9523809523809523,0.34302325581395354,1,1
Alfa Romeo,Marcus Ericsson,2017,11-06-2017,19,11,19,02-09-1990,Swe,Swi,Canadian Grand Prix,Can,9779,0,0,0,1,0.875,0.42713567839195976,0,1
McLaren,Stoffel Vandoorne,2017,11-06-2017,16,11,16,26-03-1992,Bel,Bri,Canadian Grand Prix,Can,9208,0,0,0,1,0.9047619047619048,0.5914786967418546,0,1
Alfa Romeo,Pascal Wehrlein,2017,11-06-2017,20,12,20,18-10-1994,Ger,Swi,Canadian Grand Prix,Can,8272,0,0,0,1,0.8461538461538461,0.42713567839195976,0,1
McLaren,Fernando Alonso,2017,11-06-2017,12,131,12,29-07-1981,Spa,Bri,Canadian Grand Prix,Can,13101,0,0,0,1,0.9248554913294798,0.5914786967418546,0,1
AlphaTauri,Daniil Kvyat,2017,11-06-2017,11,131,11,26-04-1994,Rus,Ita,Canadian Grand Prix,Can,8447,0,0,0,1,0.9175257731958762,0.4547738693467337,1,1
Red Bull,Max Verstappen,2017,11-06-2017,5,10,5,30-09-1997,Dut,Aus,Canadian Grand Prix,Can,7194,0,0,0,1,0.9142857142857143,0.825,1,1
Williams,Felipe Massa,2017,11-06-2017,7,4,7,25-04-1981,Bra,Bri,Canadian Grand Prix,Can,13196,0,0,1,0,0.9161290322580645,0.4962593516209476,0,1
AlphaTauri,Carlos Sainz,2017,11-06-2017,13,4,13,01-09-1994,Spa,Ita,Canadian Grand Prix,Can,8319,0,0,1,0,0.9038461538461539,0.4547738693467337,1,1
Red Bull,Daniel Ricciardo,2017,25-06-2017,10,1,10,01-07-1989,Aus,Aus,Azerbaijan Grand Prix,Aze,10221,0,0,0,0,0.9421965317919075,0.825,1,1
Mercedes,Valtteri Bottas,2017,25-06-2017,2,1,2,28-08-1989,Fin,Ger,Azerbaijan Grand Prix,Aze,10163,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
Williams,Lance Stroll,2017,25-06-2017,8,1,8,29-10-1998,Can,Bri,Azerbaijan Grand Prix,Aze,6814,0,0,0,0,0.9230769230769231,0.4962593516209476,1,1
Ferrari,Sebastian Vettel,2017,25-06-2017,4,1,4,03-07-1987,Ger,Ita,Azerbaijan Grand Prix,Aze,10950,0,0,0,0,0.955,0.8980099502487562,1,1
Mercedes,Lewis Hamilton,2017,25-06-2017,1,1,1,07-01-1985,Bri,Ger,Azerbaijan Grand Prix,Aze,11857,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Racing Point,Esteban Ocon,2017,25-06-2017,7,1,7,17-09-1996,Fre,Ind,Azerbaijan Grand Prix,Aze,7586,0,0,0,0,0.9230769230769231,0.6084788029925188,1,1
Haas F1 Team,Kevin Magnussen,2017,25-06-2017,12,1,13,05-10-1992,Dan,Ame,Azerbaijan Grand Prix,Aze,9029,0,0,0,0,0.9523809523809523,0.34302325581395354,1,1
AlphaTauri,Carlos Sainz,2017,25-06-2017,15,1,12,01-09-1994,Spa,Ita,Azerbaijan Grand Prix,Aze,8333,0,0,0,0,0.9038461538461539,0.4547738693467337,1,1
McLaren,Fernando Alonso,2017,25-06-2017,19,1,16,29-07-1981,Spa,Bri,Azerbaijan Grand Prix,Aze,13115,0,0,0,0,0.9248554913294798,0.5914786967418546,0,1
Alfa Romeo,Pascal Wehrlein,2017,25-06-2017,14,1,15,18-10-1994,Ger,Swi,Azerbaijan Grand Prix,Aze,8286,0,0,0,0,0.8461538461538461,0.42713567839195976,0,1
Alfa Romeo,Marcus Ericsson,2017,25-06-2017,17,1,18,02-09-1990,Swe,Swi,Azerbaijan Grand Prix,Aze,9793,0,0,0,0,0.875,0.42713567839195976,0,1
McLaren,Stoffel Vandoorne,2017,25-06-2017,18,1,19,26-03-1992,Bel,Bri,Azerbaijan Grand Prix,Aze,9222,0,0,0,0,0.9047619047619048,0.5914786967418546,0,1
Haas F1 Team,Romain Grosjean,2017,25-06-2017,16,11,17,17-04-1986,Fre,Ame,Azerbaijan Grand Prix,Aze,11392,0,0,0,1,0.8518518518518519,0.34302325581395354,1,1
Ferrari,Kimi Räikkönen,2017,25-06-2017,3,34,3,17-10-1979,Fin,Ita,Azerbaijan Grand Prix,Aze,13766,0,0,0,1,0.9440993788819876,0.8980099502487562,1,1
Racing Point,Sergio Pérez,2017,25-06-2017,6,136,6,26-01-1990,Mex,Ind,Azerbaijan Grand Prix,Aze,10012,0,0,0,1,0.9333333333333333,0.6084788029925188,1,1
Williams,Felipe Massa,2017,25-06-2017,9,22,9,25-04-1981,Bra,Bri,Azerbaijan Grand Prix,Aze,13210,0,0,0,1,0.9161290322580645,0.4962593516209476,0,1
Renault,Nico Hülkenberg,2017,25-06-2017,13,3,14,19-08-1987,Ger,Fre,Azerbaijan Grand Prix,Aze,10903,0,0,1,0,0.898876404494382,0.5301507537688442,0,1
Red Bull,Max Verstappen,2017,25-06-2017,5,51,5,30-09-1997,Dut,Aus,Azerbaijan Grand Prix,Aze,7208,0,0,0,1,0.9142857142857143,0.825,1,1
AlphaTauri,Daniil Kvyat,2017,25-06-2017,11,84,11,26-04-1994,Rus,Ita,Azerbaijan Grand Prix,Aze,8461,0,0,0,1,0.9175257731958762,0.4547738693467337,1,1
HRT,Vitantonio Liuzzi,2011,27-03-2011,0,81,23,06-08-1980,Ita,Spa,Australian Grand Prix,Aus,11190,0,0,1,0,0.7837837837837838,0.15652173913043477,0,0
HRT,Narain Karthikeyan,2011,27-03-2011,0,81,24,14-01-1977,Ind,Spa,Australian Grand Prix,Aus,12490,0,0,1,0,0.8214285714285714,0.15652173913043477,0,0
Alfa Romeo,Sergio Pérez,2011,29-05-2011,0,82,10,26-01-1990,Mex,Swi,Monaco Grand Prix,Mon,7793,0,0,1,0,0.9333333333333333,0.42713567839195976,1,1
Mercedes,Valtteri Bottas,2017,09-07-2017,1,1,1,28-08-1989,Fin,Ger,Austrian Grand Prix,Aus,10177,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
Ferrari,Sebastian Vettel,2017,09-07-2017,2,1,2,03-07-1987,Ger,Ita,Austrian Grand Prix,Aus,10964,0,0,0,0,0.955,0.8980099502487562,1,1
Red Bull,Daniel Ricciardo,2017,09-07-2017,4,1,5,01-07-1989,Aus,Aus,Austrian Grand Prix,Aus,10235,1,1,0,0,0.9421965317919075,0.825,1,1
Mercedes,Lewis Hamilton,2017,09-07-2017,8,1,3,07-01-1985,Bri,Ger,Austrian Grand Prix,Aus,11871,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Ferrari,Kimi Räikkönen,2017,09-07-2017,3,1,4,17-10-1979,Fin,Ita,Austrian Grand Prix,Aus,13780,0,0,0,0,0.9440993788819876,0.8980099502487562,1,1
Haas F1 Team,Romain Grosjean,2017,09-07-2017,6,1,7,17-04-1986,Fre,Ame,Austrian Grand Prix,Aus,11406,0,0,0,0,0.8518518518518519,0.34302325581395354,1,1
Racing Point,Sergio Pérez,2017,09-07-2017,7,11,8,26-01-1990,Mex,Ind,Austrian Grand Prix,Aus,10026,0,0,0,1,0.9333333333333333,0.6084788029925188,1,1
Racing Point,Esteban Ocon,2017,09-07-2017,9,11,9,17-09-1996,Fre,Ind,Austrian Grand Prix,Aus,7600,0,0,0,1,0.9230769230769231,0.6084788029925188,1,1
Williams,Felipe Massa,2017,09-07-2017,17,11,17,25-04-1981,Bra,Bri,Austrian Grand Prix,Aus,13224,0,0,0,1,0.9161290322580645,0.4962593516209476,0,1
Williams,Lance Stroll,2017,09-07-2017,18,11,18,29-10-1998,Can,Bri,Austrian Grand Prix,Aus,6828,0,0,0,1,0.9230769230769231,0.4962593516209476,1,1
Renault,Jolyon Palmer,2017,09-07-2017,16,11,16,20-01-1991,Bri,Fre,Austrian Grand Prix,Aus,9667,0,0,0,1,0.8571428571428572,0.5301507537688442,0,1
McLaren,Stoffel Vandoorne,2017,09-07-2017,13,11,13,26-03-1992,Bel,Bri,Austrian Grand Prix,Aus,9236,0,0,0,1,0.9047619047619048,0.5914786967418546,0,1
Renault,Nico Hülkenberg,2017,09-07-2017,11,11,11,19-08-1987,Ger,Fre,Austrian Grand Prix,Aus,10917,0,0,0,1,0.898876404494382,0.5301507537688442,0,1
Alfa Romeo,Pascal Wehrlein,2017,09-07-2017,20,11,20,18-10-1994,Ger,Swi,Austrian Grand Prix,Aus,8300,0,0,0,1,0.8461538461538461,0.42713567839195976,0,1
Alfa Romeo,Marcus Ericsson,2017,09-07-2017,19,12,19,02-09-1990,Swe,Swi,Austrian Grand Prix,Aus,9807,0,0,0,1,0.875,0.42713567839195976,0,1
AlphaTauri,Daniil Kvyat,2017,09-07-2017,14,13,14,26-04-1994,Rus,Ita,Austrian Grand Prix,Aus,8475,0,0,0,1,0.9175257731958762,0.4547738693467337,1,1
AlphaTauri,Carlos Sainz,2017,09-07-2017,10,5,10,01-09-1994,Spa,Ita,Austrian Grand Prix,Aus,8347,0,0,0,1,0.9038461538461539,0.4547738693467337,1,1
Haas F1 Team,Kevin Magnussen,2017,09-07-2017,15,9,15,05-10-1992,Dan,Ame,Austrian Grand Prix,Aus,9043,0,0,0,1,0.9523809523809523,0.34302325581395354,1,1
McLaren,Fernando Alonso,2017,09-07-2017,12,130,12,29-07-1981,Spa,Bri,Austrian Grand Prix,Aus,13129,0,0,1,0,0.9248554913294798,0.5914786967418546,0,1
Red Bull,Max Verstappen,2017,09-07-2017,5,130,6,30-09-1997,Dut,Aus,Austrian Grand Prix,Aus,7222,0,1,1,0,0.9142857142857143,0.825,1,1
Mercedes,Lewis Hamilton,2017,16-07-2017,1,1,1,07-01-1985,Bri,Ger,British Grand Prix,Bri,11878,1,0,0,0,0.945273631840796,0.8778054862842892,1,1
Mercedes,Valtteri Bottas,2017,16-07-2017,9,1,4,28-08-1989,Fin,Ger,British Grand Prix,Bri,10184,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
Ferrari,Kimi Räikkönen,2017,16-07-2017,2,1,2,17-10-1979,Fin,Ita,British Grand Prix,Bri,13787,0,0,0,0,0.9440993788819876,0.8980099502487562,1,1
Red Bull,Max Verstappen,2017,16-07-2017,4,1,5,30-09-1997,Dut,Aus,British Grand Prix,Bri,7229,0,0,0,0,0.9142857142857143,0.825,1,1
Red Bull,Daniel Ricciardo,2017,16-07-2017,19,1,20,01-07-1989,Aus,Aus,British Grand Prix,Bri,10242,0,0,0,0,0.9421965317919075,0.825,1,1
Renault,Nico Hülkenberg,2017,16-07-2017,5,1,6,19-08-1987,Ger,Fre,British Grand Prix,Bri,10924,0,0,0,0,0.898876404494382,0.5301507537688442,0,1
Ferrari,Sebastian Vettel,2017,16-07-2017,3,1,3,03-07-1987,Ger,Ita,British Grand Prix,Bri,10971,0,0,0,0,0.955,0.8980099502487562,1,1
Racing Point,Esteban Ocon,2017,16-07-2017,7,11,8,17-09-1996,Fre,Ind,British Grand Prix,Bri,7607,0,0,0,1,0.9230769230769231,0.6084788029925188,1,1
Racing Point,Sergio Pérez,2017,16-07-2017,6,11,7,26-01-1990,Mex,Ind,British Grand Prix,Bri,10033,0,0,0,1,0.9333333333333333,0.6084788029925188,1,1
Williams,Felipe Massa,2017,16-07-2017,14,11,15,25-04-1981,Bra,Bri,British Grand Prix,Bri,13231,0,1,0,1,0.9161290322580645,0.4962593516209476,0,1
McLaren,Stoffel Vandoorne,2017,16-07-2017,8,11,9,26-03-1992,Bel,Bri,British Grand Prix,Bri,9243,0,1,0,1,0.9047619047619048,0.5914786967418546,0,1
Haas F1 Team,Kevin Magnussen,2017,16-07-2017,16,11,17,05-10-1992,Dan,Ame,British Grand Prix,Bri,9050,0,0,0,1,0.9523809523809523,0.34302325581395354,1,1
Haas F1 Team,Romain Grosjean,2017,16-07-2017,10,11,10,17-04-1986,Fre,Ame,British Grand Prix,Bri,11413,0,0,0,1,0.8518518518518519,0.34302325581395354,1,1
Alfa Romeo,Marcus Ericsson,2017,16-07-2017,18,11,19,02-09-1990,Swe,Swi,British Grand Prix,Bri,9814,0,0,0,1,0.875,0.42713567839195976,0,1
AlphaTauri,Daniil Kvyat,2017,16-07-2017,12,11,12,26-04-1994,Rus,Ita,British Grand Prix,Bri,8482,0,0,0,1,0.9175257731958762,0.4547738693467337,1,1
Williams,Lance Stroll,2017,16-07-2017,15,11,16,29-10-1998,Can,Bri,British Grand Prix,Bri,6835,0,1,0,1,0.9230769230769231,0.4962593516209476,1,1
Alfa Romeo,Pascal Wehrlein,2017,16-07-2017,17,11,18,18-10-1994,Ger,Swi,British Grand Prix,Bri,8307,0,0,0,1,0.8461538461538461,0.42713567839195976,0,1
McLaren,Fernando Alonso,2017,16-07-2017,20,131,13,29-07-1981,Spa,Bri,British Grand Prix,Bri,13136,0,1,0,1,0.9248554913294798,0.5914786967418546,0,1
AlphaTauri,Carlos Sainz,2017,16-07-2017,13,130,14,01-09-1994,Spa,Ita,British Grand Prix,Bri,8354,0,0,1,0,0.9038461538461539,0.4547738693467337,1,1
Renault,Jolyon Palmer,2017,16-07-2017,11,9,11,20-01-1991,Bri,Fre,British Grand Prix,Bri,9674,1,0,0,1,0.8571428571428572,0.5301507537688442,0,1
Ferrari,Sebastian Vettel,2017,30-07-2017,1,1,1,03-07-1987,Ger,Ita,Hungarian Grand Prix,Hun,10985,0,0,0,0,0.955,0.8980099502487562,1,1
Ferrari,Kimi Räikkönen,2017,30-07-2017,2,1,2,17-10-1979,Fin,Ita,Hungarian Grand Prix,Hun,13801,0,0,0,0,0.9440993788819876,0.8980099502487562,1,1
Mercedes,Valtteri Bottas,2017,30-07-2017,3,1,3,28-08-1989,Fin,Ger,Hungarian Grand Prix,Hun,10198,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
Mercedes,Lewis Hamilton,2017,30-07-2017,4,1,4,07-01-1985,Bri,Ger,Hungarian Grand Prix,Hun,11892,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Red Bull,Max Verstappen,2017,30-07-2017,5,1,5,30-09-1997,Dut,Aus,Hungarian Grand Prix,Hun,7243,0,0,0,0,0.9142857142857143,0.825,1,1
McLaren,Fernando Alonso,2017,30-07-2017,7,1,8,29-07-1981,Spa,Bri,Hungarian Grand Prix,Hun,13150,0,0,0,0,0.9248554913294798,0.5914786967418546,0,1
AlphaTauri,Carlos Sainz,2017,30-07-2017,9,11,10,01-09-1994,Spa,Ita,Hungarian Grand Prix,Hun,8368,0,0,0,1,0.9038461538461539,0.4547738693467337,1,1
Racing Point,Sergio Pérez,2017,30-07-2017,13,11,14,26-01-1990,Mex,Ind,Hungarian Grand Prix,Hun,10047,0,0,0,1,0.9333333333333333,0.6084788029925188,1,1
Racing Point,Esteban Ocon,2017,30-07-2017,11,11,12,17-09-1996,Fre,Ind,Hungarian Grand Prix,Hun,7621,0,0,0,1,0.9230769230769231,0.6084788029925188,1,1
McLaren,Stoffel Vandoorne,2017,30-07-2017,8,11,9,26-03-1992,Bel,Bri,Hungarian Grand Prix,Hun,9257,0,0,0,1,0.9047619047619048,0.5914786967418546,0,1
AlphaTauri,Daniil Kvyat,2017,30-07-2017,16,11,13,26-04-1994,Rus,Ita,Hungarian Grand Prix,Hun,8496,0,0,0,1,0.9175257731958762,0.4547738693467337,1,1
Renault,Jolyon Palmer,2017,30-07-2017,10,11,11,20-01-1991,Bri,Fre,Hungarian Grand Prix,Hun,9688,0,0,0,1,0.8571428571428572,0.5301507537688442,0,1
Haas F1 Team,Kevin Magnussen,2017,30-07-2017,15,11,16,05-10-1992,Dan,Ame,Hungarian Grand Prix,Hun,9064,0,0,0,1,0.9523809523809523,0.34302325581395354,1,1
Williams,Lance Stroll,2017,30-07-2017,17,11,17,29-10-1998,Can,Bri,Hungarian Grand Prix,Hun,6849,0,0,0,1,0.9230769230769231,0.4962593516209476,1,1
Alfa Romeo,Pascal Wehrlein,2017,30-07-2017,18,12,18,18-10-1994,Ger,Swi,Hungarian Grand Prix,Hun,8321,0,0,0,1,0.8461538461538461,0.42713567839195976,0,1
Alfa Romeo,Marcus Ericsson,2017,30-07-2017,20,12,20,02-09-1990,Swe,Swi,Hungarian Grand Prix,Hun,9828,0,0,0,1,0.875,0.42713567839195976,0,1
Renault,Nico Hülkenberg,2017,30-07-2017,12,23,7,19-08-1987,Ger,Fre,Hungarian Grand Prix,Hun,10938,0,0,0,1,0.898876404494382,0.5301507537688442,0,1
Williams,Paul di Resta,2017,30-07-2017,19,44,19,16-04-1986,Bri,Bri,Hungarian Grand Prix,Hun,11428,0,0,0,1,0.864406779661017,0.4962593516209476,0,1
Haas F1 Team,Romain Grosjean,2017,30-07-2017,14,61,15,17-04-1986,Fre,Ame,Hungarian Grand Prix,Hun,11427,0,0,0,1,0.8518518518518519,0.34302325581395354,1,1
Red Bull,Daniel Ricciardo,2017,30-07-2017,6,4,6,01-07-1989,Aus,Aus,Hungarian Grand Prix,Hun,10256,0,0,1,0,0.9421965317919075,0.825,1,1
Mercedes,Lewis Hamilton,2017,27-08-2017,1,1,1,07-01-1985,Bri,Ger,Belgian Grand Prix,Bel,11920,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Ferrari,Sebastian Vettel,2017,27-08-2017,2,1,2,03-07-1987,Ger,Ita,Belgian Grand Prix,Bel,11013,0,0,0,0,0.955,0.8980099502487562,1,1
Red Bull,Daniel Ricciardo,2017,27-08-2017,6,1,6,01-07-1989,Aus,Aus,Belgian Grand Prix,Bel,10284,0,0,0,0,0.9421965317919075,0.825,1,1
Ferrari,Kimi Räikkönen,2017,27-08-2017,4,1,4,17-10-1979,Fin,Ita,Belgian Grand Prix,Bel,13829,0,0,0,0,0.9440993788819876,0.8980099502487562,1,1
Mercedes,Valtteri Bottas,2017,27-08-2017,3,1,3,28-08-1989,Fin,Ger,Belgian Grand Prix,Bel,10226,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
Renault,Nico Hülkenberg,2017,27-08-2017,7,1,7,19-08-1987,Ger,Fre,Belgian Grand Prix,Bel,10966,0,0,0,0,0.898876404494382,0.5301507537688442,0,1
Haas F1 Team,Romain Grosjean,2017,27-08-2017,11,1,12,17-04-1986,Fre,Ame,Belgian Grand Prix,Bel,11455,0,0,0,0,0.8518518518518519,0.34302325581395354,1,1
Williams,Felipe Massa,2017,27-08-2017,16,1,16,25-04-1981,Bra,Bri,Belgian Grand Prix,Bel,13273,0,0,0,0,0.9161290322580645,0.4962593516209476,0,1
Racing Point,Esteban Ocon,2017,27-08-2017,9,1,9,17-09-1996,Fre,Ind,Belgian Grand Prix,Bel,7649,0,0,0,0,0.9230769230769231,0.6084788029925188,1,1
AlphaTauri,Carlos Sainz,2017,27-08-2017,13,1,14,01-09-1994,Spa,Ita,Belgian Grand Prix,Bel,8396,0,0,0,0,0.9038461538461539,0.4547738693467337,1,1
Williams,Lance Stroll,2017,27-08-2017,15,1,18,29-10-1998,Can,Bri,Belgian Grand Prix,Bel,6877,0,0,0,0,0.9230769230769231,0.4962593516209476,1,1
AlphaTauri,Daniil Kvyat,2017,27-08-2017,19,1,17,26-04-1994,Rus,Ita,Belgian Grand Prix,Bel,8524,0,0,0,0,0.9175257731958762,0.4547738693467337,1,1
Renault,Jolyon Palmer,2017,27-08-2017,14,1,10,20-01-1991,Bri,Fre,Belgian Grand Prix,Bel,9716,0,0,0,0,0.8571428571428572,0.5301507537688442,0,1
McLaren,Stoffel Vandoorne,2017,27-08-2017,20,1,15,26-03-1992,Bel,Bri,Belgian Grand Prix,Bel,9285,1,0,0,0,0.9047619047619048,0.5914786967418546,0,1
Haas F1 Team,Kevin Magnussen,2017,27-08-2017,12,1,13,05-10-1992,Dan,Ame,Belgian Grand Prix,Bel,9092,0,0,0,0,0.9523809523809523,0.34302325581395354,1,1
Alfa Romeo,Marcus Ericsson,2017,27-08-2017,17,1,19,02-09-1990,Swe,Swi,Belgian Grand Prix,Bel,9856,0,0,0,0,0.875,0.42713567839195976,0,1
Racing Point,Sergio Pérez,2017,27-08-2017,8,6,8,26-01-1990,Mex,Ind,Belgian Grand Prix,Bel,10075,0,0,0,1,0.9333333333333333,0.6084788029925188,1,1
McLaren,Fernando Alonso,2017,27-08-2017,10,5,11,29-07-1981,Spa,Bri,Belgian Grand Prix,Bel,13178,0,0,0,1,0.9248554913294798,0.5914786967418546,0,1
Red Bull,Max Verstappen,2017,27-08-2017,5,5,5,30-09-1997,Dut,Aus,Belgian Grand Prix,Bel,7271,0,0,0,1,0.9142857142857143,0.825,1,1
Alfa Romeo,Pascal Wehrlein,2017,27-08-2017,18,4,20,18-10-1994,Ger,Swi,Belgian Grand Prix,Bel,8349,0,0,1,0,0.8461538461538461,0.42713567839195976,0,1
Mercedes,Lewis Hamilton,2017,03-09-2017,1,1,1,07-01-1985,Bri,Ger,Italian Grand Prix,Ita,11927,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Mercedes,Valtteri Bottas,2017,03-09-2017,4,1,6,28-08-1989,Fin,Ger,Italian Grand Prix,Ita,10233,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
Ferrari,Sebastian Vettel,2017,03-09-2017,6,1,8,03-07-1987,Ger,Ita,Italian Grand Prix,Ita,11020,0,1,0,0,0.955,0.8980099502487562,1,1
Red Bull,Daniel Ricciardo,2017,03-09-2017,16,1,3,01-07-1989,Aus,Aus,Italian Grand Prix,Ita,10291,0,0,0,0,0.9421965317919075,0.825,1,1
Ferrari,Kimi Räikkönen,2017,03-09-2017,5,1,7,17-10-1979,Fin,Ita,Italian Grand Prix,Ita,13836,0,1,0,0,0.9440993788819876,0.8980099502487562,1,1
Racing Point,Esteban Ocon,2017,03-09-2017,3,1,5,17-09-1996,Fre,Ind,Italian Grand Prix,Ita,7656,0,0,0,0,0.9230769230769231,0.6084788029925188,1,1
Williams,Lance Stroll,2017,03-09-2017,2,1,4,29-10-1998,Can,Bri,Italian Grand Prix,Ita,6884,0,0,0,0,0.9230769230769231,0.4962593516209476,1,1
Williams,Felipe Massa,2017,03-09-2017,7,1,9,25-04-1981,Bra,Bri,Italian Grand Prix,Ita,13280,0,0,0,0,0.9161290322580645,0.4962593516209476,0,1
Racing Point,Sergio Pérez,2017,03-09-2017,10,1,11,26-01-1990,Mex,Ind,Italian Grand Prix,Ita,10082,0,0,0,0,0.9333333333333333,0.6084788029925188,1,1
Red Bull,Max Verstappen,2017,03-09-2017,13,11,2,30-09-1997,Dut,Aus,Italian Grand Prix,Ita,7278,0,0,0,1,0.9142857142857143,0.825,1,1
Haas F1 Team,Kevin Magnussen,2017,03-09-2017,9,11,16,05-10-1992,Dan,Ame,Italian Grand Prix,Ita,9099,0,0,0,1,0.9523809523809523,0.34302325581395354,1,1
AlphaTauri,Daniil Kvyat,2017,03-09-2017,8,11,14,26-04-1994,Rus,Ita,Italian Grand Prix,Ita,8531,0,1,0,1,0.9175257731958762,0.4547738693467337,1,1
Renault,Nico Hülkenberg,2017,03-09-2017,14,11,12,19-08-1987,Ger,Fre,Italian Grand Prix,Ita,10973,0,0,0,1,0.898876404494382,0.5301507537688442,0,1
AlphaTauri,Carlos Sainz,2017,03-09-2017,15,11,15,01-09-1994,Spa,Ita,Italian Grand Prix,Ita,8403,0,1,0,1,0.9038461538461539,0.4547738693467337,1,1
Haas F1 Team,Romain Grosjean,2017,03-09-2017,20,11,20,17-04-1986,Fre,Ame,Italian Grand Prix,Ita,11462,0,0,0,1,0.8518518518518519,0.34302325581395354,1,1
Alfa Romeo,Pascal Wehrlein,2017,03-09-2017,12,12,19,18-10-1994,Ger,Swi,Italian Grand Prix,Ita,8356,0,0,0,1,0.8461538461538461,0.42713567839195976,0,1
McLaren,Fernando Alonso,2017,03-09-2017,19,6,13,29-07-1981,Spa,Bri,Italian Grand Prix,Ita,13185,0,0,0,1,0.9248554913294798,0.5914786967418546,0,1
Alfa Romeo,Marcus Ericsson,2017,03-09-2017,11,6,18,02-09-1990,Swe,Swi,Italian Grand Prix,Ita,9863,0,0,0,1,0.875,0.42713567839195976,0,1
McLaren,Stoffel Vandoorne,2017,03-09-2017,18,5,10,26-03-1992,Bel,Bri,Italian Grand Prix,Ita,9292,0,0,0,1,0.9047619047619048,0.5914786967418546,0,1
Renault,Jolyon Palmer,2017,03-09-2017,17,5,17,20-01-1991,Bri,Fre,Italian Grand Prix,Ita,9723,0,0,0,1,0.8571428571428572,0.5301507537688442,0,1
Mercedes,Lewis Hamilton,2017,17-09-2017,5,1,5,07-01-1985,Bri,Ger,Singapore Grand Prix,Sin,11941,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Red Bull,Daniel Ricciardo,2017,17-09-2017,3,1,3,01-07-1989,Aus,Aus,Singapore Grand Prix,Sin,10305,0,0,0,0,0.9421965317919075,0.825,1,1
Mercedes,Valtteri Bottas,2017,17-09-2017,6,1,6,28-08-1989,Fin,Ger,Singapore Grand Prix,Sin,10247,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
AlphaTauri,Carlos Sainz,2017,17-09-2017,10,1,10,01-09-1994,Spa,Ita,Singapore Grand Prix,Sin,8417,0,0,0,0,0.9038461538461539,0.4547738693467337,1,1
