constructor,driver,year,date,quali_pos,status_id,position,dob,driver_nationality,constructor_nationality,GP_name,country,age_at_gp_in_days,driver_home,constructor_home,driver_dnf,constructor_dnf,driver_confidence,constructor_reliability,active_driver,active_constructor
Mercedes,Valtteri Bottas,2019,2019-09-01,4,1,4,1989-08-28,Fin,Ger,Belgian Grand Prix,Bel,10961,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
Ferrari,Sebastian Vettel,2019,2019-09-01,2,1,2,1987-07-03,Ger,Ita,Belgian Grand Prix,Bel,11748,0,0,0,0,0.955,0.8980099502487562,1,1
Red Bull,Alexander Albon,2019,2019-09-01,17,1,14,1996-03-23,Tha,Aus,Belgian Grand Prix,Bel,8562,0,0,0,0,0.9565217391304348,0.825,1,1
Racing Point,Sergio Pérez,2019,2019-09-01,7,1,9,1990-01-26,Mex,Bri,Belgian Grand Prix,Bel,10810,0,0,0,0,0.9333333333333333,0.6084788029925188,1,1
AlphaTauri,Daniil Kvyat,2019,2019-09-01,19,1,18,1994-04-26,Rus,Ita,Belgian Grand Prix,Bel,9259,0,0,0,0,0.9175257731958762,0.4547738693467337,1,1
Renault,Nico Hülkenberg,2019,2019-09-01,12,1,7,1987-08-19,Ger,Fre,Belgian Grand Prix,Bel,11701,0,0,0,0,0.898876404494382,0.5301507537688442,0,1
AlphaTauri,Pierre Gasly,2019,2019-09-01,13,1,16,1996-02-07,Fre,Ita,Belgian Grand Prix,Bel,8607,0,0,0,0,0.9387755102040817,0.4547738693467337,1,1
Racing Point,Lance Stroll,2019,2019-09-01,16,1,13,1998-10-29,Can,Bri,Belgian Grand Prix,Bel,7612,0,0,0,0,0.9230769230769231,0.6084788029925188,1,1
McLaren,Lando Norris,2019,2019-09-01,11,5,12,1999-11-13,Bri,Bri,Belgian Grand Prix,Bel,7232,0,0,0,1,0.9166666666666666,0.5914786967418546,1,1
Haas F1 Team,Kevin Magnussen,2019,2019-09-01,8,11,10,1992-10-05,Dan,Ame,Belgian Grand Prix,Bel,9827,0,0,0,1,0.9523809523809523,0.34302325581395354,1,1
Haas F1 Team,Romain Grosjean,2019,2019-09-01,9,11,11,1986-04-17,Fre,Ame,Belgian Grand Prix,Bel,12190,0,0,0,1,0.8518518518518519,0.34302325581395354,1,1
Renault,Daniel Ricciardo,2019,2019-09-01,10,11,6,1989-07-01,Aus,Fre,Belgian Grand Prix,Bel,11019,0,0,0,1,0.9421965317919075,0.5301507537688442,1,1
Williams,George Russell,2019,2019-09-01,14,11,19,1998-02-15,Bri,Bri,Belgian Grand Prix,Bel,7868,0,0,0,1,0.9583333333333334,0.4962593516209476,1,1
Alfa Romeo,Kimi Räikkönen,2019,2019-09-01,6,11,8,1979-10-17,Fin,Ita,Belgian Grand Prix,Bel,14564,0,0,0,1,0.9440993788819876,0.42713567839195976,1,1
Williams,Robert Kubica,2019,2019-09-01,0,11,20,1984-12-07,Pol,Bri,Belgian Grand Prix,Bel,12686,0,0,0,1,0.975,0.4962593516209476,0,1
Alfa Romeo,Antonio Giovinazzi,2019,2019-09-01,18,3,15,1993-12-14,Ita,Ita,Belgian Grand Prix,Bel,9392,0,0,1,0,0.88,0.42713567839195976,1,1
McLaren,Carlos Sainz,2019,2019-09-01,15,75,17,1994-09-01,Spa,Bri,Belgian Grand Prix,Bel,9131,0,0,0,1,0.9038461538461539,0.5914786967418546,1,1
Red Bull,Max Verstappen,2019,2019-09-01,5,3,5,1997-09-30,Dut,Aus,Belgian Grand Prix,Bel,8006,0,0,1,0,0.9142857142857143,0.825,1,1
Ferrari,Charles Leclerc,2019,2019-09-08,1,1,1,1997-10-16,Mon,Ita,Italian Grand Prix,Ita,7997,0,1,0,0,0.8444444444444444,0.8980099502487562,1,1
Mercedes,Valtteri Bottas,2019,2019-09-08,3,1,3,1989-08-28,Fin,Ger,Italian Grand Prix,Ita,10968,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
Mercedes,Lewis Hamilton,2019,2019-09-08,2,1,2,1985-01-07,Bri,Ger,Italian Grand Prix,Ita,12662,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Renault,Daniel Ricciardo,2019,2019-09-08,5,1,5,1989-07-01,Aus,Fre,Italian Grand Prix,Ita,11026,0,0,0,0,0.9421965317919075,0.5301507537688442,1,1
Renault,Nico Hülkenberg,2019,2019-09-08,6,1,6,1987-08-19,Ger,Fre,Italian Grand Prix,Ita,11708,0,0,0,0,0.898876404494382,0.5301507537688442,0,1
Red Bull,Alexander Albon,2019,2019-09-08,8,1,8,1996-03-23,Tha,Aus,Italian Grand Prix,Ita,8569,0,0,0,0,0.9565217391304348,0.825,1,1
Racing Point,Sergio Pérez,2019,2019-09-08,18,1,17,1990-01-26,Mex,Bri,Italian Grand Prix,Ita,10817,0,0,0,0,0.9333333333333333,0.6084788029925188,1,1
Red Bull,Max Verstappen,2019,2019-09-08,19,1,20,1997-09-30,Dut,Aus,Italian Grand Prix,Ita,8013,0,0,0,0,0.9142857142857143,0.825,1,1
Alfa Romeo,Antonio Giovinazzi,2019,2019-09-08,10,11,11,1993-12-14,Ita,Ita,Italian Grand Prix,Ita,9399,1,1,0,1,0.88,0.42713567839195976,1,1
McLaren,Lando Norris,2019,2019-09-08,16,11,14,1999-11-13,Bri,Bri,Italian Grand Prix,Ita,7239,0,0,0,1,0.9166666666666666,0.5914786967418546,1,1
AlphaTauri,Pierre Gasly,2019,2019-09-08,17,11,15,1996-02-07,Fre,Ita,Italian Grand Prix,Ita,8614,0,1,0,1,0.9387755102040817,0.4547738693467337,1,1
Racing Point,Lance Stroll,2019,2019-09-08,9,11,9,1998-10-29,Can,Bri,Italian Grand Prix,Ita,7619,0,0,0,1,0.9230769230769231,0.6084788029925188,1,1
Ferrari,Sebastian Vettel,2019,2019-09-08,4,11,4,1987-07-03,Ger,Ita,Italian Grand Prix,Ita,11755,0,1,0,1,0.955,0.8980099502487562,1,1
Williams,George Russell,2019,2019-09-08,14,11,18,1998-02-15,Bri,Bri,Italian Grand Prix,Ita,7875,0,0,0,1,0.9583333333333334,0.4962593516209476,1,1
Alfa Romeo,Kimi Räikkönen,2019,2019-09-08,0,11,10,1979-10-17,Fin,Ita,Italian Grand Prix,Ita,14571,0,1,0,1,0.9440993788819876,0.42713567839195976,1,1
Haas F1 Team,Romain Grosjean,2019,2019-09-08,13,11,16,1986-04-17,Fre,Ame,Italian Grand Prix,Ita,12197,0,0,0,1,0.8518518518518519,0.34302325581395354,1,1
Williams,Robert Kubica,2019,2019-09-08,15,12,19,1984-12-07,Pol,Bri,Italian Grand Prix,Ita,12693,0,0,0,1,0.975,0.4962593516209476,0,1
Haas F1 Team,Kevin Magnussen,2019,2019-09-08,11,9,12,1992-10-05,Dan,Ame,Italian Grand Prix,Ita,9834,0,0,0,1,0.9523809523809523,0.34302325581395354,1,1
AlphaTauri,Daniil Kvyat,2019,2019-09-08,12,5,13,1994-04-26,Rus,Ita,Italian Grand Prix,Ita,9266,0,1,0,1,0.9175257731958762,0.4547738693467337,1,1
McLaren,Carlos Sainz,2019,2019-09-08,7,36,7,1994-09-01,Spa,Bri,Italian Grand Prix,Ita,9138,0,0,0,1,0.9038461538461539,0.5914786967418546,1,1
Ferrari,Sebastian Vettel,2019,2019-09-22,3,1,3,1987-07-03,Ger,Ita,Singapore Grand Prix,Sin,11769,0,0,0,0,0.955,0.8980099502487562,1,1
Ferrari,Charles Leclerc,2019,2019-09-22,1,1,1,1997-10-16,Mon,Ita,Singapore Grand Prix,Sin,8011,0,0,0,0,0.8444444444444444,0.8980099502487562,1,1
Red Bull,Max Verstappen,2019,2019-09-22,4,1,4,1997-09-30,Dut,Aus,Singapore Grand Prix,Sin,8027,0,0,0,0,0.9142857142857143,0.825,1,1
Mercedes,Lewis Hamilton,2019,2019-09-22,2,1,2,1985-01-07,Bri,Ger,Singapore Grand Prix,Sin,12676,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Mercedes,Valtteri Bottas,2019,2019-09-22,5,1,5,1989-08-28,Fin,Ger,Singapore Grand Prix,Sin,10982,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
Red Bull,Alexander Albon,2019,2019-09-22,6,1,6,1996-03-23,Tha,Aus,Singapore Grand Prix,Sin,8583,0,0,0,0,0.9565217391304348,0.825,1,1
McLaren,Lando Norris,2019,2019-09-22,9,1,9,1999-11-13,Bri,Bri,Singapore Grand Prix,Sin,7253,0,0,0,0,0.9166666666666666,0.5914786967418546,1,1
AlphaTauri,Pierre Gasly,2019,2019-09-22,11,1,12,1996-02-07,Fre,Ita,Singapore Grand Prix,Sin,8628,0,0,0,0,0.9387755102040817,0.4547738693467337,1,1
Renault,Nico Hülkenberg,2019,2019-09-22,8,1,8,1987-08-19,Ger,Fre,Singapore Grand Prix,Sin,11722,0,0,0,0,0.898876404494382,0.5301507537688442,0,1
Alfa Romeo,Antonio Giovinazzi,2019,2019-09-22,10,1,11,1993-12-14,Ita,Ita,Singapore Grand Prix,Sin,9413,0,0,0,0,0.88,0.42713567839195976,1,1
Haas F1 Team,Romain Grosjean,2019,2019-09-22,17,1,17,1986-04-17,Fre,Ame,Singapore Grand Prix,Sin,12211,0,0,0,0,0.8518518518518519,0.34302325581395354,1,1
McLaren,Carlos Sainz,2019,2019-09-22,7,1,7,1994-09-01,Spa,Bri,Singapore Grand Prix,Sin,9152,0,0,0,0,0.9038461538461539,0.5914786967418546,1,1
Racing Point,Lance Stroll,2019,2019-09-22,16,1,16,1998-10-29,Can,Bri,Singapore Grand Prix,Sin,7633,0,0,0,0,0.9230769230769231,0.6084788029925188,1,1
Renault,Daniel Ricciardo,2019,2019-09-22,20,1,20,1989-07-01,Aus,Fre,Singapore Grand Prix,Sin,11040,0,0,0,0,0.9421965317919075,0.5301507537688442,1,1
AlphaTauri,Daniil Kvyat,2019,2019-09-22,14,1,15,1994-04-26,Rus,Ita,Singapore Grand Prix,Sin,9280,0,0,0,0,0.9175257731958762,0.4547738693467337,1,1
Williams,Robert Kubica,2019,2019-09-22,19,1,19,1984-12-07,Pol,Bri,Singapore Grand Prix,Sin,12707,0,0,0,0,0.975,0.4962593516209476,0,1
Haas F1 Team,Kevin Magnussen,2019,2019-09-22,13,1,14,1992-10-05,Dan,Ame,Singapore Grand Prix,Sin,9848,0,0,0,0,0.9523809523809523,0.34302325581395354,1,1
Alfa Romeo,Kimi Räikkönen,2019,2019-09-22,12,4,13,1979-10-17,Fin,Ita,Singapore Grand Prix,Sin,14585,0,0,1,0,0.9440993788819876,0.42713567839195976,1,1
Racing Point,Sergio Pérez,2019,2019-09-22,15,5,10,1990-01-26,Mex,Bri,Singapore Grand Prix,Sin,10831,0,0,0,1,0.9333333333333333,0.6084788029925188,1,1
Williams,George Russell,2019,2019-09-22,18,4,18,1998-02-15,Bri,Bri,Singapore Grand Prix,Sin,7889,0,0,1,0,0.9583333333333334,0.4962593516209476,1,1
Mercedes,Lewis Hamilton,2019,2019-09-29,2,1,2,1985-01-07,Bri,Ger,Russian Grand Prix,Rus,12683,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Mercedes,Valtteri Bottas,2019,2019-09-29,4,1,5,1989-08-28,Fin,Ger,Russian Grand Prix,Rus,10989,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
Ferrari,Charles Leclerc,2019,2019-09-29,1,1,1,1997-10-16,Mon,Ita,Russian Grand Prix,Rus,8018,0,0,0,0,0.8444444444444444,0.8980099502487562,1,1
Red Bull,Max Verstappen,2019,2019-09-29,9,1,4,1997-09-30,Dut,Aus,Russian Grand Prix,Rus,8034,0,0,0,0,0.9142857142857143,0.825,1,1
Red Bull,Alexander Albon,2019,2019-09-29,0,1,19,1996-03-23,Tha,Aus,Russian Grand Prix,Rus,8590,0,0,0,0,0.9565217391304348,0.825,1,1
McLaren,Carlos Sainz,2019,2019-09-29,5,1,6,1994-09-01,Spa,Bri,Russian Grand Prix,Rus,9159,0,0,0,0,0.9038461538461539,0.5914786967418546,1,1
Racing Point,Sergio Pérez,2019,2019-09-29,11,1,12,1990-01-26,Mex,Bri,Russian Grand Prix,Rus,10838,0,0,0,0,0.9333333333333333,0.6084788029925188,1,1
McLaren,Lando Norris,2019,2019-09-29,7,1,8,1999-11-13,Bri,Bri,Russian Grand Prix,Rus,7260,0,0,0,0,0.9166666666666666,0.5914786967418546,1,1
Haas F1 Team,Kevin Magnussen,2019,2019-09-29,13,1,14,1992-10-05,Dan,Ame,Russian Grand Prix,Rus,9855,0,0,0,0,0.9523809523809523,0.34302325581395354,1,1
Renault,Nico Hülkenberg,2019,2019-09-29,6,1,7,1987-08-19,Ger,Fre,Russian Grand Prix,Rus,11729,0,0,0,0,0.898876404494382,0.5301507537688442,0,1
Racing Point,Lance Stroll,2019,2019-09-29,14,1,15,1998-10-29,Can,Bri,Russian Grand Prix,Rus,7640,0,0,0,0,0.9230769230769231,0.6084788029925188,1,1
AlphaTauri,Daniil Kvyat,2019,2019-09-29,19,1,20,1994-04-26,Rus,Ita,Russian Grand Prix,Rus,9287,1,0,0,0,0.9175257731958762,0.4547738693467337,1,1
Alfa Romeo,Kimi Räikkönen,2019,2019-09-29,15,1,16,1979-10-17,Fin,Ita,Russian Grand Prix,Rus,14592,0,0,0,0,0.9440993788819876,0.42713567839195976,1,1
AlphaTauri,Pierre Gasly,2019,2019-09-29,16,1,11,1996-02-07,Fre,Ita,Russian Grand Prix,Rus,8635,0,0,0,0,0.9387755102040817,0.4547738693467337,1,1
Alfa Romeo,Antonio Giovinazzi,2019,2019-09-29,12,1,13,1993-12-14,Ita,Ita,Russian Grand Prix,Rus,9420,0,0,0,0,0.88,0.42713567839195976,1,1
Williams,Robert Kubica,2019,2019-09-29,18,23,18,1984-12-07,Pol,Bri,Russian Grand Prix,Rus,12714,0,0,0,1,0.975,0.4962593516209476,0,1
Williams,George Russell,2019,2019-09-29,17,23,17,1998-02-15,Bri,Bri,Russian Grand Prix,Rus,7896,0,0,0,1,0.9583333333333334,0.4962593516209476,1,1
Ferrari,Sebastian Vettel,2019,2019-09-29,3,75,3,1987-07-03,Ger,Ita,Russian Grand Prix,Rus,11776,0,0,0,1,0.955,0.8980099502487562,1,1
Renault,Daniel Ricciardo,2019,2019-09-29,10,4,10,1989-07-01,Aus,Fre,Russian Grand Prix,Rus,11047,0,0,1,0,0.9421965317919075,0.5301507537688442,1,1
Haas F1 Team,Romain Grosjean,2019,2019-09-29,8,4,9,1986-04-17,Fre,Ame,Russian Grand Prix,Rus,12218,0,0,1,0,0.8518518518518519,0.34302325581395354,1,1
Mercedes,Valtteri Bottas,2019,2019-10-13,3,1,3,1989-08-28,Fin,Ger,Japanese Grand Prix,Jap,11003,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
Ferrari,Sebastian Vettel,2019,2019-10-13,1,1,1,1987-07-03,Ger,Ita,Japanese Grand Prix,Jap,11790,0,0,0,0,0.955,0.8980099502487562,1,1
Mercedes,Lewis Hamilton,2019,2019-10-13,4,1,4,1985-01-07,Bri,Ger,Japanese Grand Prix,Jap,12697,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Red Bull,Alexander Albon,2019,2019-10-13,6,1,6,1996-03-23,Tha,Aus,Japanese Grand Prix,Jap,8604,0,0,0,0,0.9565217391304348,0.825,1,1
McLaren,Carlos Sainz,2019,2019-10-13,7,1,7,1994-09-01,Spa,Bri,Japanese Grand Prix,Jap,9173,0,0,0,0,0.9038461538461539,0.5914786967418546,1,1
Ferrari,Charles Leclerc,2019,2019-10-13,2,11,2,1997-10-16,Mon,Ita,Japanese Grand Prix,Jap,8032,0,0,0,1,0.8444444444444444,0.8980099502487562,1,1
AlphaTauri,Pierre Gasly,2019,2019-10-13,9,11,9,1996-02-07,Fre,Ita,Japanese Grand Prix,Jap,8649,0,0,0,1,0.9387755102040817,0.4547738693467337,1,1
Racing Point,Sergio Pérez,2019,2019-10-13,17,11,17,1990-01-26,Mex,Bri,Japanese Grand Prix,Jap,10852,0,0,0,1,0.9333333333333333,0.6084788029925188,1,1
Racing Point,Lance Stroll,2019,2019-10-13,12,11,12,1998-10-29,Can,Bri,Japanese Grand Prix,Jap,7654,0,0,0,1,0.9230769230769231,0.6084788029925188,1,1
AlphaTauri,Daniil Kvyat,2019,2019-10-13,14,11,14,1994-04-26,Rus,Ita,Japanese Grand Prix,Jap,9301,0,0,0,1,0.9175257731958762,0.4547738693467337,1,1
McLaren,Lando Norris,2019,2019-10-13,8,11,8,1999-11-13,Bri,Bri,Japanese Grand Prix,Jap,7274,0,0,0,1,0.9166666666666666,0.5914786967418546,1,1
Alfa Romeo,Kimi Räikkönen,2019,2019-10-13,13,11,13,1979-10-17,Fin,Ita,Japanese Grand Prix,Jap,14606,0,0,0,1,0.9440993788819876,0.42713567839195976,1,1
Haas F1 Team,Romain Grosjean,2019,2019-10-13,10,11,10,1986-04-17,Fre,Ame,Japanese Grand Prix,Jap,12232,0,0,0,1,0.8518518518518519,0.34302325581395354,1,1
Alfa Romeo,Antonio Giovinazzi,2019,2019-10-13,11,11,11,1993-12-14,Ita,Ita,Japanese Grand Prix,Jap,9434,0,0,0,1,0.88,0.42713567839195976,1,1
Haas F1 Team,Kevin Magnussen,2019,2019-10-13,19,11,19,1992-10-05,Dan,Ame,Japanese Grand Prix,Jap,9869,0,0,0,1,0.9523809523809523,0.34302325581395354,1,1
Williams,George Russell,2019,2019-10-13,18,12,18,1998-02-15,Bri,Bri,Japanese Grand Prix,Jap,7910,0,0,0,1,0.9583333333333334,0.4962593516209476,1,1
Williams,Robert Kubica,2019,2019-10-13,0,12,20,1984-12-07,Pol,Bri,Japanese Grand Prix,Jap,12728,0,0,0,1,0.975,0.4962593516209476,0,1
Red Bull,Max Verstappen,2019,2019-10-13,5,23,5,1997-09-30,Dut,Aus,Japanese Grand Prix,Jap,8048,0,0,0,1,0.9142857142857143,0.825,1,1
Renault,Daniel Ricciardo,2019,2019-10-13,16,2,16,1989-07-01,Aus,Fre,Japanese Grand Prix,Jap,11061,0,0,0,1,0.9421965317919075,0.5301507537688442,1,1
Renault,Nico Hülkenberg,2019,2019-10-13,15,2,15,1987-08-19,Ger,Fre,Japanese Grand Prix,Jap,11743,0,0,0,1,0.898876404494382,0.5301507537688442,0,1
Mercedes,Lewis Hamilton,2019,2019-10-27,3,1,4,1985-01-07,Bri,Ger,Mexican Grand Prix,Mex,12711,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Ferrari,Sebastian Vettel,2019,2019-10-27,2,1,3,1987-07-03,Ger,Ita,Mexican Grand Prix,Mex,11804,0,0,0,0,0.955,0.8980099502487562,1,1
Mercedes,Valtteri Bottas,2019,2019-10-27,6,1,6,1989-08-28,Fin,Ger,Mexican Grand Prix,Mex,11017,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
Ferrari,Charles Leclerc,2019,2019-10-27,1,1,2,1997-10-16,Mon,Ita,Mexican Grand Prix,Mex,8046,0,0,0,0,0.8444444444444444,0.8980099502487562,1,1
Red Bull,Alexander Albon,2019,2019-10-27,5,1,5,1996-03-23,Tha,Aus,Mexican Grand Prix,Mex,8618,0,0,0,0,0.9565217391304348,0.825,1,1
Red Bull,Max Verstappen,2019,2019-10-27,4,1,1,1997-09-30,Dut,Aus,Mexican Grand Prix,Mex,8062,0,0,0,0,0.9142857142857143,0.825,1,1
Racing Point,Sergio Pérez,2019,2019-10-27,11,1,11,1990-01-26,Mex,Bri,Mexican Grand Prix,Mex,10866,1,0,0,0,0.9333333333333333,0.6084788029925188,1,1
Renault,Daniel Ricciardo,2019,2019-10-27,13,1,13,1989-07-01,Aus,Fre,Mexican Grand Prix,Mex,11075,0,0,0,0,0.9421965317919075,0.5301507537688442,1,1
AlphaTauri,Pierre Gasly,2019,2019-10-27,10,11,10,1996-02-07,Fre,Ita,Mexican Grand Prix,Mex,8663,0,0,0,1,0.9387755102040817,0.4547738693467337,1,1
Renault,Nico Hülkenberg,2019,2019-10-27,12,11,12,1987-08-19,Ger,Fre,Mexican Grand Prix,Mex,11757,0,0,0,1,0.898876404494382,0.5301507537688442,0,1
AlphaTauri,Daniil Kvyat,2019,2019-10-27,9,11,9,1994-04-26,Rus,Ita,Mexican Grand Prix,Mex,9315,0,0,0,1,0.9175257731958762,0.4547738693467337,1,1
Racing Point,Lance Stroll,2019,2019-10-27,16,11,16,1998-10-29,Can,Bri,Mexican Grand Prix,Mex,7668,0,0,0,1,0.9230769230769231,0.6084788029925188,1,1
McLaren,Carlos Sainz,2019,2019-10-27,7,11,7,1994-09-01,Spa,Bri,Mexican Grand Prix,Mex,9187,0,0,0,1,0.9038461538461539,0.5914786967418546,1,1
Alfa Romeo,Antonio Giovinazzi,2019,2019-10-27,15,11,15,1993-12-14,Ita,Ita,Mexican Grand Prix,Mex,9448,0,0,0,1,0.88,0.42713567839195976,1,1
Haas F1 Team,Kevin Magnussen,2019,2019-10-27,17,12,17,1992-10-05,Dan,Ame,Mexican Grand Prix,Mex,9883,0,0,0,1,0.9523809523809523,0.34302325581395354,1,1
Williams,George Russell,2019,2019-10-27,19,12,19,1998-02-15,Bri,Bri,Mexican Grand Prix,Mex,7924,0,0,0,1,0.9583333333333334,0.4962593516209476,1,1
Haas F1 Team,Romain Grosjean,2019,2019-10-27,18,12,18,1986-04-17,Fre,Ame,Mexican Grand Prix,Mex,12246,0,0,0,1,0.8518518518518519,0.34302325581395354,1,1
Williams,Robert Kubica,2019,2019-10-27,20,12,20,1984-12-07,Pol,Bri,Mexican Grand Prix,Mex,12742,0,0,0,1,0.975,0.4962593516209476,0,1
Alfa Romeo,Kimi Räikkönen,2019,2019-10-27,14,25,14,1979-10-17,Fin,Ita,Mexican Grand Prix,Mex,14620,0,0,0,1,0.9440993788819876,0.42713567839195976,1,1
McLaren,Lando Norris,2019,2019-10-27,8,54,8,1999-11-13,Bri,Bri,Mexican Grand Prix,Mex,7288,0,0,0,1,0.9166666666666666,0.5914786967418546,1,1
Mercedes,Valtteri Bottas,2020,2020-07-05,1,1,1,1989-08-28,Fin,Ger,Austrian Grand Prix,Aus,11269,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
Mercedes,Valtteri Bottas,2019,2019-11-03,1,1,1,1989-08-28,Fin,Ger,United States Grand Prix,Ame,11024,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
Mercedes,Lewis Hamilton,2019,2019-11-03,5,1,5,1985-01-07,Bri,Ger,United States Grand Prix,Ame,12718,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Red Bull,Max Verstappen,2019,2019-11-03,3,1,3,1997-09-30,Dut,Aus,United States Grand Prix,Ame,8069,0,0,0,0,0.9142857142857143,0.825,1,1
Ferrari,Charles Leclerc,2019,2019-11-03,4,1,4,1997-10-16,Mon,Ita,United States Grand Prix,Ame,8053,0,0,0,0,0.8444444444444444,0.8980099502487562,1,1
Red Bull,Alexander Albon,2019,2019-11-03,6,1,6,1996-03-23,Tha,Aus,United States Grand Prix,Ame,8625,0,0,0,0,0.9565217391304348,0.825,1,1
Renault,Daniel Ricciardo,2019,2019-11-03,9,1,9,1989-07-01,Aus,Fre,United States Grand Prix,Ame,11082,0,0,0,0,0.9421965317919075,0.5301507537688442,1,1
McLaren,Lando Norris,2019,2019-11-03,8,1,8,1999-11-13,Bri,Bri,United States Grand Prix,Ame,7295,0,0,0,0,0.9166666666666666,0.5914786967418546,1,1
McLaren,Carlos Sainz,2019,2019-11-03,7,11,7,1994-09-01,Spa,Bri,United States Grand Prix,Ame,9194,0,0,0,1,0.9038461538461539,0.5914786967418546,1,1
Renault,Nico Hülkenberg,2019,2019-11-03,11,11,11,1987-08-19,Ger,Fre,United States Grand Prix,Ame,11764,0,0,0,1,0.898876404494382,0.5301507537688442,0,1
Racing Point,Sergio Pérez,2019,2019-11-03,0,11,19,1990-01-26,Mex,Bri,United States Grand Prix,Ame,10873,0,0,0,1,0.9333333333333333,0.6084788029925188,1,1
Alfa Romeo,Kimi Räikkönen,2019,2019-11-03,17,11,17,1979-10-17,Fin,Ita,United States Grand Prix,Ame,14627,0,0,0,1,0.9440993788819876,0.42713567839195976,1,1
AlphaTauri,Daniil Kvyat,2019,2019-11-03,13,11,13,1994-04-26,Rus,Ita,United States Grand Prix,Ame,9322,0,0,0,1,0.9175257731958762,0.4547738693467337,1,1
Racing Point,Lance Stroll,2019,2019-11-03,14,11,14,1998-10-29,Can,Bri,United States Grand Prix,Ame,7675,0,0,0,1,0.9230769230769231,0.6084788029925188,1,1
Alfa Romeo,Antonio Giovinazzi,2019,2019-11-03,16,11,16,1993-12-14,Ita,Ita,United States Grand Prix,Ame,9455,0,0,0,1,0.88,0.42713567839195976,1,1
Haas F1 Team,Romain Grosjean,2019,2019-11-03,15,11,15,1986-04-17,Fre,Ame,United States Grand Prix,Ame,12253,0,1,0,1,0.8518518518518519,0.34302325581395354,1,1
AlphaTauri,Pierre Gasly,2019,2019-11-03,10,22,10,1996-02-07,Fre,Ita,United States Grand Prix,Ame,8670,0,0,0,1,0.9387755102040817,0.4547738693467337,1,1
Williams,George Russell,2019,2019-11-03,18,12,18,1998-02-15,Bri,Bri,United States Grand Prix,Ame,7931,0,0,0,1,0.9583333333333334,0.4962593516209476,1,1
Haas F1 Team,Kevin Magnussen,2019,2019-11-03,12,23,12,1992-10-05,Dan,Ame,United States Grand Prix,Ame,9890,0,1,0,1,0.9523809523809523,0.34302325581395354,1,1
Williams,Robert Kubica,2019,2019-11-03,19,44,20,1984-12-07,Pol,Bri,United States Grand Prix,Ame,12749,0,0,0,1,0.975,0.4962593516209476,0,1
Ferrari,Sebastian Vettel,2019,2019-11-03,2,22,2,1987-07-03,Ger,Ita,United States Grand Prix,Ame,11811,0,0,0,1,0.955,0.8980099502487562,1,1
Red Bull,Max Verstappen,2019,2019-11-17,1,1,1,1997-09-30,Dut,Aus,Brazilian Grand Prix,Bra,8083,0,0,0,0,0.9142857142857143,0.825,1,1
AlphaTauri,Pierre Gasly,2019,2019-11-17,6,1,7,1996-02-07,Fre,Ita,Brazilian Grand Prix,Bra,8684,0,0,0,0,0.9387755102040817,0.4547738693467337,1,1
McLaren,Carlos Sainz,2019,2019-11-17,20,1,20,1994-09-01,Spa,Bri,Brazilian Grand Prix,Bra,9208,0,0,0,0,0.9038461538461539,0.5914786967418546,1,1
Alfa Romeo,Kimi Räikkönen,2019,2019-11-17,8,1,9,1979-10-17,Fin,Ita,Brazilian Grand Prix,Bra,14641,0,0,0,0,0.9440993788819876,0.42713567839195976,1,1
Alfa Romeo,Antonio Giovinazzi,2019,2019-11-17,12,1,13,1993-12-14,Ita,Ita,Brazilian Grand Prix,Bra,9469,0,0,0,0,0.88,0.42713567839195976,1,1
Renault,Daniel Ricciardo,2019,2019-11-17,11,1,12,1989-07-01,Aus,Fre,Brazilian Grand Prix,Bra,11096,0,0,0,0,0.9421965317919075,0.5301507537688442,1,1
Mercedes,Lewis Hamilton,2019,2019-11-17,3,1,3,1985-01-07,Bri,Ger,Brazilian Grand Prix,Bra,12732,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
McLaren,Lando Norris,2019,2019-11-17,10,1,11,1999-11-13,Bri,Bri,Brazilian Grand Prix,Bra,7309,0,0,0,0,0.9166666666666666,0.5914786967418546,1,1
Racing Point,Sergio Pérez,2019,2019-11-17,15,1,15,1990-01-26,Mex,Bri,Brazilian Grand Prix,Bra,10887,0,0,0,0,0.9333333333333333,0.6084788029925188,1,1
Haas F1 Team,Kevin Magnussen,2019,2019-11-17,9,1,10,1992-10-05,Dan,Ame,Brazilian Grand Prix,Bra,9904,0,0,0,0,0.9523809523809523,0.34302325581395354,1,1
